FR,Ile-de-France,ORSAY,48.69572,2.18727,212.198.87.1,7494377
FR,Centre,ORLEANS,47.90289,1.90389,217.128.127.1,7494377
FR,Rhone-Alpes,LYON,45.74846,4.84671,217.144.114.1,7494377
FR,Rhone-Alpes,LYON,45.74846,4.84671,217.128.222.1,7494377
FR,Lorraine,NANCY,48.68333,6.2,217.128.186.1,7725395
FR,Midi-Pyrenees,BLAGNAC,43.63276,1.39399,217.167.247.1,64193351
FR,Poitou-Charentes,ANGOULEME,45.65,0.15,213.245.148.1,7494377
FR,Rhone-Alpes,ANNECY,45.9,6.11667,217.128.228.1,7494377
FR,Ile-de-France,PUTEAUX,48.88341,2.23894,217.128.252.1,64193351
FR,Bretagne,DINARD,48.63143,-2.06144,217.128.63.1,7725395
FR,Provence-Alpes-Cote d'Azur,NICE,43.70313,7.26608,217.128.137.1,64193351
FR,Ile-de-France,MEUDON,48.81381,2.235,217.128.121.1,7725395
FR,Ile-de-France,MEUDON,48.81381,2.235,213.44.244.1,64193351
FR,Ile-de-France,SAINT-DENIS,48.93333,2.36667,217.71.208.1,7494377
FR,Pays de la Loire,LEMANS,48.0,0.2,217.119.179.1,7494377
FR,Nord-Pas-de-Calais,LENS,50.43302,2.82791,217.128.235.1,7494377
FR,Centre,BLOIS,47.58333,1.33333,213.44.67.1,7494377
FR,Limousin,SAINT-CLEMENT,45.34188,1.68573,217.175.187.1,7725395
FR,Ile-de-France,MEAUX,48.95,2.86667,217.128.183.1,7725395
FR,Provence-Alpes-Cote d'Azur,VITROLLES,43.46,5.24861,217.128.144.1,64193351
FR,Bourgogne,DIJON,47.31667,5.01667,217.128.51.1,7725395
FR,Aquitaine,BORDEAUX,44.84044,-0.5805,217.128.156.1,7494377
FR,Aquitaine,BORDEAUX,44.84044,-0.5805,217.128.24.1,7725395
FR,Rhone-Alpes,VALENCE,44.93333,4.9,217.171.22.1,7725395
FR,Ile-de-France,NANTERRE,48.89198,2.20675,217.128.233.1,7725395
FR,Midi-Pyrenees,TOULOUSE,43.60426,1.44367,217.167.154.1,7494377
FR,Midi-Pyrenees,TOULOUSE,43.60426,1.44367,217.128.218.1,7725395
FR,Lorraine,THIONVILLE,49.36667,6.16667,213.111.7.1,7494377
FR,Picardie,AMIENS,49.9,2.3,217.128.174.1,7725395
FR,Bretagne,BREST,48.4,-4.48333,217.128.172.1,7494377
FR,Aquitaine,PAU,43.3,-0.36667,217.119.180.1,7725395
FR,Rhone-Alpes,ANNEMASSE,46.19439,6.23775,213.228.40.1,7725395
FR,Ile-de-France,MASSY,48.72692,2.28301,217.128.166.1,7494377
FR,Provence-Alpes-Cote d'Azur,TOULON,43.11667,5.93333,217.74.101.1,64193351
FR,Ile-de-France,AUBERVILLIERS,48.91667,2.38333,217.128.219.1,7494377
FR,Ile-de-France,GIF-SUR-YVETTE,48.68333,2.13333,217.128.125.1,7494377
FR,Ile-de-France,VERSAILLES,48.8,2.13333,217.195.28.1,64193351
FR,Auvergne,CLERMONT-FERRAND,45.77966,3.08628,217.128.88.1,7725395
FR,Provence-Alpes-Cote d'Azur,SOPHIAANTIPOLIS,43.622222,7.05,217.128.221.1,7725395
FR,Bretagne,SAINT-BRIEUC,48.51667,-2.78333,212.194.14.1,7494377
FR,-,-,48.85341,2.3488,220.225.159.1,7494377
FR,Nord-Pas-de-Calais,DUNKERQUE,51.05,2.36667,217.128.114.1,7494377
FR,Bretagne,QUIMPER,48.0,-4.1,213.44.106.1,7494377
FR,Alsace,COLMAR,48.08333,7.36667,217.128.44.1,7494377
FR,Bretagne,LORIENT,47.75,-3.36667,212.195.141.1,7494377
FR,Pays de la Loire,SAINT-NAZAIRE,47.28333,-2.2,217.128.36.1,64193351
FR,Bretagne,VANNES,47.66667,-2.75,217.128.145.1,7494377
FR,Poitou-Charentes,LAROCHELLE,46.16667,-1.15,217.67.159.1,7494377
FR,Bretagne,RENNES,48.11198,-1.67429,217.159.107.1,7725395
FR,Bretagne,RENNES,48.11198,-1.67429,217.159.101.1,7494377
FR,Languedoc-Roussillon,MONTPELLIER,43.61092,3.87723,217.128.253.1,64193351
FR,Poitou-Charentes,POITIERS,46.58333,0.33333,213.228.10.1,7494377
FR,Nord-Pas-de-Calais,ARRAS,50.29301,2.78186,217.128.86.1,7725395
FR,Ile-de-France,CRETEIL,48.78333,2.46667,217.128.134.1,7494377
FR,Rhone-Alpes,CHAMBERY,45.56667,5.93333,217.128.122.1,64193351
FR,Pays de la Loire,CHATEAUBRIANT,47.71667,-1.38333,213.117.160.1,7725395
FR,Pays de la Loire,LAVAL,48.06667,-0.76667,217.128.146.1,64193351
CN,Henan,ZHENGZHOU,34.75778,113.64861,223.252.128.1,26870
CN,Henan,ZHENGZHOU,34.75778,113.64861,223.252.129.1,33024
CN,Henan,ZHENGZHOU,34.75778,113.64861,223.211.192.1,26870
CN,Henan,ZHENGZHOU,34.75778,113.64861,223.211.193.1,26870
CN,Shandong,HEZE,35.24306,115.44111,223.250.68.1,33024
CN,Hebei,HANDAN,36.60056,114.46778,223.94.158.1,33024
CN,Shandong,LINYI,35.06306,118.34278,223.99.211.1,26870
CN,Hubei,HUANGGANG,30.45,114.8,223.77.162.1,26870
CN,Guangdong,ZHONGSHAN,21.32256,110.58291,223.74.208.1,33024
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.252.160.1,33024
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.252.161.1,26870
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.252.162.1,8227582
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.212.0.1,26870
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.212.1.1,26870
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.212.2.1,26870
CN,Guangdong,SHENZHEN,22.54554,114.0683,223.86.140.1,26870
CN,Henan,ZHUMADIAN,32.97944,114.02944,222.141.188.1,26870
CN,Jiangsu,YANCHENG,33.38556,120.12528,223.67.186.1,26870
CN,Shaanxi,XI'AN,34.25833,108.92861,223.255.14.1,33024
CN,Guangdong,MAOMING,21.65,110.9,223.73.107.1,8227582
CN,Jiangxi,SHANGRAO,28.45322,117.9686,223.84.240.1,26870
CN,Hubei,XIANGYANG,32.0422,112.14479,223.76.0.1,26870
CN,Jiangsu,SUQIAN,33.933333,118.283333,223.68.208.1,26870
CN,Guangxi,NANNING,22.81667,108.31667,223.104.90.1,26870
CN,Guangxi,NANNING,22.81667,108.31667,222.218.220.1,26870
CN,Hebei,TANGSHAN,39.63333,118.18333,222.223.31.1,26870
CN,Guangdong,ZHAOQING,23.05116,112.45972,223.210.224.1,8227582
CN,Heilongjiang,HARBIN,45.75,126.65,223.255.8.1,33024
CN,Heilongjiang,HARBIN,45.75,126.65,223.100.184.1,33024
CN,Liaoning,ANSHAN,41.12361,122.99,223.102.118.1,8227582
CN,Jiangsu,HUAI'AN,33.58861,119.01917,223.67.125.1,26870
CN,Fujian,FUQING,25.725,119.37944,222.79.63.1,8227582
CN,Henan,XINXIANG,35.30889,113.86722,223.90.192.1,33024
CN,Guangdong,HUIZHOU,23.08333,114.4,223.209.64.1,26870
CN,Liaoning,SHENYANG,41.79222,123.43278,223.254.0.1,26870
CN,Liaoning,SHENYANG,41.79222,123.43278,223.254.1.1,33024
CN,Liaoning,SHENYANG,41.79222,123.43278,223.101.1.1,33024
CN,Liaoning,SHENYANG,41.79222,123.43278,223.101.2.1,33024
CN,Shandong,ZIBO,36.79056,118.06333,223.99.169.1,26870
CN,Hebei,LANGFANG,39.50972,116.69472,222.222.125.1,26870
CN,Henan,PUYANG,35.70278,115.00528,223.91.234.1,26870
CN,Hebei,XINGTAI,37.06306,114.49417,222.223.127.1,8227582
CN,Chongqing,WANXIAN,30.80389,108.38972,223.104.94.1,26870
CN,Jiangxi,YICHUN,27.83333,114.4,223.84.2.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.195.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.196.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.197.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.198.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.199.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.200.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.192.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.252.193.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.32.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.33.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.34.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.35.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.36.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.37.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.0.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.1.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.2.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.3.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.4.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.211.5.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.128.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.129.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.130.1,8227582
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.131.1,33024
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.132.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.208.133.1,26870
CN,Guangdong,GUANGZHOU,23.11667,113.25,223.104.1.1,26870
CN,Anhui,HEFEI,31.86389,117.28083,223.247.233.1,33024
CN,Anhui,HEFEI,31.86389,117.28083,223.247.234.1,8227582
CN,Anhui,HEFEI,31.86389,117.28083,223.247.230.1,26870
CN,Henan,LUOYANG,34.68361,112.45361,223.91.176.1,26870
CN,Guangdong,DASHA,23.10998,113.44437,223.73.195.1,8227582
CN,Guangdong,DASHA,23.10998,113.44437,223.73.123.1,33024
CN,Shandong,DEZHOU,37.44861,116.2925,223.99.213.1,26870
CN,Shandong,LIAOCHENG,36.44389,115.96472,223.99.0.1,26870
CN,Fujian,XIAMEN,24.47979,118.08187,223.210.160.1,33024
CN,Shandong,TAI'AN,36.18528,117.12,223.96.152.1,26870
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,223.71.209.1,26870
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.235.1,26870
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.236.1,26870
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.237.1,33024
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.218.1,8227582
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.219.1,33024
CN,Hebei,SHIJIAZHUANG,38.04139,114.47861,222.223.220.1,26870
CN,Hubei,GUANSHAN,30.50658,114.40339,222.42.80.1,26870
CN,Zhejiang,HANGZHOU,30.29365,120.16142,223.95.92.1,26870
CN,Zhejiang,HANGZHOU,30.29365,120.16142,223.95.93.1,26870
CN,Zhejiang,HANGZHOU,30.29365,120.16142,223.95.85.1,33024
CN,Zhejiang,HANGZHOU,30.29365,120.16142,223.95.86.1,8227582
CN,Fujian,FUZHOU,26.06139,119.30611,223.255.252.1,8227582
CN,Fujian,FUZHOU,26.06139,119.30611,223.255.253.1,33024
CN,Fujian,FUZHOU,26.06139,119.30611,223.210.32.1,26870
CN,Fujian,FUZHOU,26.06139,119.30611,223.210.33.1,8227582
CN,Jiangsu,CHANGZHOU,31.78333,119.96667,223.112.177.1,26870
CN,Jiangsu,WUXI,31.56887,120.28857,223.210.52.1,33024
CN,Jiangsu,WUXI,31.56887,120.28857,223.210.53.1,33024
CN,Jiangsu,WUXI,31.56887,120.28857,223.104.145.1,26870
CN,Shanxi,TAIYUAN,37.86944,112.56028,223.15.241.1,33024
CN,Guangdong,FOSHAN,23.02677,113.13148,223.211.16.1,26870
CN,Guangdong,FOSHAN,23.02677,113.13148,223.211.17.1,26870
CN,Guangdong,FOSHAN,23.02677,113.13148,223.208.224.1,26870
CN,Guangdong,FOSHAN,23.02677,113.13148,223.208.225.1,33024
CN,Guangdong,GUANGMING,22.711944,113.938611,222.186.92.1,8227582
CN,Beijing,TONGZHOU,39.90528,116.59944,223.223.197.1,8227582
CN,Guangdong,ZHUHAI,22.27694,113.56778,223.74.244.1,8227582
CN,Shandong,ZAOZHUANG,34.86472,117.55417,223.98.96.1,33024
CN,Guangdong,CHAOZHOU,23.66513,116.63786,223.74.145.1,26870
CN,Hebei,BAODING,38.85111,115.49028,222.223.102.1,26870
CN,Liaoning,CHAOYANG,40.45742,123.55063,222.62.206.1,26870
CN,Zhejiang,NINGBO,29.87819,121.54945,223.95.223.1,8227582
CN,Jiangsu,ZHENJIANG,32.20917,119.43417,223.68.229.1,8227582
CN,Guangdong,JIANGMEN,22.58333,113.08333,223.211.224.1,26870
CN,Sichuan,MIANYANG,31.45934,104.75424,223.87.144.1,8227582
CN,Henan,KAIFENG,34.79111,114.34833,223.88.69.1,8227582
CN,Guangdong,SHUNDE,22.80087,113.29208,223.104.255.1,26870
CN,Jiangxi,JIUJIANG,29.73333,115.98333,223.84.184.1,8227582
CN,Guangdong,DONGGUAN,23.04889,113.74472,223.210.96.1,26870
CN,Guangdong,DONGGUAN,23.04889,113.74472,223.210.97.1,8227582
CN,Guangdong,DONGGUAN,23.04889,113.74472,223.74.113.1,26870
CN,Gansu,LANZHOU,36.05639,103.79222,223.104.27.1,33024
CN,Guangdong,SHANTOU,23.36814,116.71479,223.74.123.1,26870
CN,Shandong,YANTAI,37.53333,121.4,223.99.174.1,33024
CN,Fujian,QUANZHOU,24.91389,118.58583,223.104.45.1,8227582
CN,Tianjin,TIANJIN,39.14222,117.17667,223.249.212.1,26870
CN,Tianjin,TIANJIN,39.14222,117.17667,223.211.128.1,8227582
CN,Tianjin,TIANJIN,39.14222,117.17667,223.211.129.1,8227582
CN,Yunnan,KUNMING,25.03889,102.71833,223.81.65.1,33024
CN,Yunnan,KUNMING,25.03889,102.71833,222.221.251.1,26870
CN,Yunnan,KUNMING,25.03889,102.71833,222.221.252.1,33024
CN,Zhejiang,JIAXING,30.7522,120.75,223.95.190.1,8227582
CN,Jiangsu,XUZHOU,34.266667,117.166667,223.251.58.1,26870
CN,Hubei,XIAOGAN,30.91667,113.9,223.77.120.1,26870
CN,Jiangsu,TAIZHOU,32.49333,119.91063,223.95.128.1,26870
CN,Jiangxi,NANCHANG,28.68333,115.88333,223.104.254.1,26870
CN,Jiangxi,NANCHANG,28.68333,115.88333,223.84.148.1,33024
CN,Guangdong,ZHANJIANG,21.28145,110.34271,223.73.166.1,33024
CN,Hebei,CANGZHOU,38.31667,116.86667,222.223.183.1,26870
CN,Zhejiang,WENZHOU,27.99942,120.66682,223.95.127.1,26870
CN,Hainan,HAIKOU,20.04583,110.34167,223.211.96.1,8227582
CN,Heilongjiang,DAQING,46.58333,125.0,222.172.125.1,33024
CN,Sichuan,NANCHONG,30.79508,106.08474,223.87.80.1,26870
CN,Guizhou,GUIYANG,26.58333,106.71667,223.209.0.1,8227582
CN,Hubei,YICHANG,30.71444,111.28472,223.104.20.1,26870
CN,Liaoning,DALIANWAN,39.02861,121.695,223.104.8.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.36.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.37.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.38.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.39.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.40.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.31.1,33024
CN,Beijing,BEIJING,39.9075,116.39723,223.255.32.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.33.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.34.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.26.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.27.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.28.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.29.1,8227582
CN,Beijing,BEIJING,39.9075,116.39723,223.255.20.1,33024
CN,Beijing,BEIJING,39.9075,116.39723,223.255.21.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.22.1,26870
CN,Beijing,BEIJING,39.9075,116.39723,223.255.23.1,33024
CN,Beijing,BEIJING,39.9075,116.39723,223.255.15.1,26870
CN,Hunan,HENGYANG,26.88806,112.615,223.152.84.1,26870
CN,Guangdong,QINGYUAN,23.7,113.03333,223.74.93.1,26870
CN,Jilin,JILIN,43.85083,126.56028,222.169.222.1,8227582
CN,Jilin,JILIN,43.85083,126.56028,222.169.217.1,8227582
CN,Shandong,JINING,35.405,116.58139,223.99.214.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.255.236.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.255.237.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.255.238.1,33024
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.252.224.1,8227582
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.252.225.1,33024
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.252.226.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.251.59.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.251.60.1,26870
CN,Shanghai,SHANGHAI,31.22222,121.45806,223.251.61.1,8227582
CN,Zhejiang,JINHUA,30.01347,120.28866,223.95.242.1,26870
CN,Guangdong,SHAOGUAN,24.8,113.58333,223.88.48.1,26870
CN,Heilongjiang,QIQIHAR,47.34083,123.96722,222.172.103.1,8227582
CN,Jiangsu,NANTONG,32.03028,120.87472,223.113.7.1,26870
CN,Henan,SHANGQIU,34.45,115.65,223.104.19.1,26870
CN,Fujian,ZHANGZHOU,24.51333,117.65556,222.205.160.1,26870
CN,Jilin,CHANGCHUN,43.88,125.32278,223.104.16.1,33024
CN,Jilin,CHANGCHUN,43.88,125.32278,222.169.251.1,8227582
CN,Jilin,CHANGCHUN,43.88,125.32278,222.169.252.1,33024
CN,Hubei,WUHAN,30.58333,114.26667,223.255.25.1,26870
CN,Hubei,WUHAN,30.58333,114.26667,223.209.128.1,8227582
CN,Hubei,WUHAN,30.58333,114.26667,223.209.129.1,33024
CN,Ningxia,YINCHUAN,38.46806,106.27306,223.79.65.1,26870
CN,Sichuan,XINDU,30.82236,104.15742,223.128.16.1,26870
CN,Shandong,QINGDAO,36.09861,120.37194,223.255.24.1,26870
CN,Shandong,QINGDAO,36.09861,120.37194,223.99.219.1,26870
CN,Chongqing,CHONGQING,29.56278,106.55278,223.208.32.1,26870
CN,Chongqing,CHONGQING,29.56278,106.55278,223.208.33.1,8227582
CN,Chongqing,CHONGQING,29.56278,106.55278,223.104.248.1,33024
CN,Guangdong,MEIZHOU,24.29769,116.10724,223.74.133.1,8227582
CN,Hunan,CHANGSHA,28.2,112.96667,223.255.16.1,26870
CN,Hunan,CHANGSHA,28.2,112.96667,223.255.17.1,26870
CN,Hunan,CHANGSHA,28.2,112.96667,223.159.174.1,26870
CN,Hunan,CHANGSHA,28.2,112.96667,223.159.175.1,33024
CN,Shandong,WEIHAI,37.50167,122.11361,223.104.2.1,33024
CN,Henan,JIAOZUO,35.23972,113.23306,223.90.28.1,8227582
CN,Guangdong,NANSHAN,22.501619,113.907822,223.73.109.1,26870
CN,Jiangsu,YANGZHOU,32.39722,119.43583,223.68.254.1,33024
CN,Xinjiang,URUMQI,43.80096,87.60046,223.115.24.1,8227582
CN,Hebei,QINHUANGDAO,39.93167,119.58833,222.223.94.1,26870
CN,Jiangsu,SUZHOU,31.31139,120.61806,223.112.64.1,8227582
CN,Jiangsu,SUZHOU,31.31139,120.61806,223.112.65.1,26870
CN,Jiangsu,SUZHOU,31.31139,120.61806,223.68.205.1,26870
CN,Jiangsu,SUZHOU,31.31139,120.61806,223.68.206.1,33024
CN,Henan,ANYANG,36.09944,114.32889,223.91.217.1,33024
CN,Jiangsu,LIANYUN,34.73194,119.4425,223.67.231.1,33024
CN,Hubei,JINGZHOU,30.35028,112.19028,223.76.64.1,8227582
CN,Guangdong,JIEYANG,23.52886,116.36416,223.74.141.1,33024
CN,Liaoning,DALIAN,41.06959,122.59851,223.102.91.1,26870
